datetime_hour,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,surface_pressure,precipitation,cloud_cover,location_name
2025-11-28 18:00:00+00:00,16.5,71,5.2,292,990.3,0.0,2,"R K Puram, Delhi - DPCC"
2025-11-28 19:00:00+00:00,15.9,71,5.6,303,989.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-28 20:00:00+00:00,15.4,71,6.2,306,989.8,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-28 21:00:00+00:00,14.9,72,6.5,302,989.4,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-28 22:00:00+00:00,14.6,71,7.3,300,989.3,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-28 23:00:00+00:00,14.4,71,7.4,302,989.2,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 00:00:00+00:00,13.9,73,7.8,304,989.1,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 01:00:00+00:00,13.6,73,7.5,310,989.7,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 02:00:00+00:00,13.7,73,7.5,303,990.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 03:00:00+00:00,15.1,68,8.0,295,991.3,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 04:00:00+00:00,17.4,60,6.2,306,992.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 05:00:00+00:00,20.1,49,6.2,314,992.1,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 06:00:00+00:00,23.0,41,6.6,311,991.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 07:00:00+00:00,25.0,32,8.2,319,990.6,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 08:00:00+00:00,25.9,30,10.9,326,989.7,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 09:00:00+00:00,25.9,32,11.5,321,988.8,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 10:00:00+00:00,25.4,34,11.2,316,988.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 11:00:00+00:00,24.5,36,9.4,312,988.3,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 12:00:00+00:00,22.5,42,5.2,297,988.3,0.0,1,"R K Puram, Delhi - DPCC"
2025-11-29 13:00:00+00:00,21.5,44,5.2,292,988.7,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 14:00:00+00:00,20.5,47,5.5,287,989.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 15:00:00+00:00,19.5,50,6.1,282,989.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 16:00:00+00:00,18.5,52,6.3,285,989.1,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 17:00:00+00:00,17.6,53,5.8,286,988.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 18:00:00+00:00,16.5,58,5.8,284,988.8,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 19:00:00+00:00,16.1,57,6.5,304,988.6,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-29 20:00:00+00:00,15.1,58,5.5,308,988.4,0.0,51,"R K Puram, Delhi - DPCC"
2025-11-29 21:00:00+00:00,13.9,60,4.7,298,988.1,0.0,76,"R K Puram, Delhi - DPCC"
2025-11-29 22:00:00+00:00,13.4,60,4.7,288,987.8,0.0,82,"R K Puram, Delhi - DPCC"
2025-11-29 23:00:00+00:00,12.8,61,5.0,285,987.7,0.0,95,"R K Puram, Delhi - DPCC"
2025-11-30 00:00:00+00:00,12.4,68,5.5,289,988.2,0.0,100,"R K Puram, Delhi - DPCC"
2025-11-30 01:00:00+00:00,11.7,71,5.6,272,988.9,0.0,100,"R K Puram, Delhi - DPCC"
2025-11-30 02:00:00+00:00,11.9,71,6.8,268,989.5,0.0,81,"R K Puram, Delhi - DPCC"
2025-11-30 03:00:00+00:00,13.4,65,7.4,267,990.2,0.0,98,"R K Puram, Delhi - DPCC"
2025-11-30 04:00:00+00:00,15.8,56,6.7,275,990.8,0.0,100,"R K Puram, Delhi - DPCC"
2025-11-30 05:00:00+00:00,18.5,47,7.1,276,990.8,0.0,98,"R K Puram, Delhi - DPCC"
2025-11-30 06:00:00+00:00,21.1,38,8.5,275,990.5,0.0,98,"R K Puram, Delhi - DPCC"
2025-11-30 07:00:00+00:00,23.0,32,10.4,285,989.7,0.0,99,"R K Puram, Delhi - DPCC"
2025-11-30 08:00:00+00:00,23.5,31,12.5,288,988.7,0.0,100,"R K Puram, Delhi - DPCC"
2025-11-30 09:00:00+00:00,23.4,31,12.9,288,987.8,0.0,99,"R K Puram, Delhi - DPCC"
2025-11-30 10:00:00+00:00,23.2,31,12.8,290,987.5,0.0,90,"R K Puram, Delhi - DPCC"
2025-11-30 11:00:00+00:00,22.5,32,10.6,293,987.3,0.0,52,"R K Puram, Delhi - DPCC"
2025-11-30 12:00:00+00:00,20.4,39,6.9,284,987.2,0.0,36,"R K Puram, Delhi - DPCC"
2025-11-30 13:00:00+00:00,19.5,42,7.3,286,987.5,0.0,16,"R K Puram, Delhi - DPCC"
2025-11-30 14:00:00+00:00,18.3,45,6.6,291,988.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-30 15:00:00+00:00,17.1,47,5.8,296,988.3,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-30 16:00:00+00:00,16.5,48,6.1,300,988.6,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-30 17:00:00+00:00,15.6,48,5.9,297,988.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-30 18:00:00+00:00,15.1,51,5.1,302,988.8,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-30 19:00:00+00:00,13.9,51,5.7,316,988.4,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-30 20:00:00+00:00,13.1,53,5.2,326,988.2,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-30 21:00:00+00:00,12.6,55,4.2,329,988.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-30 22:00:00+00:00,12.1,58,3.3,324,987.8,0.0,0,"R K Puram, Delhi - DPCC"
2025-11-30 23:00:00+00:00,11.6,60,3.1,347,987.8,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 00:00:00+00:00,10.9,69,1.6,333,988.2,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 01:00:00+00:00,10.2,73,0.7,256,988.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 02:00:00+00:00,9.9,75,2.1,239,989.2,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 03:00:00+00:00,12.2,65,3.7,247,989.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 04:00:00+00:00,15.2,54,1.8,259,990.8,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 05:00:00+00:00,18.0,44,1.8,270,990.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 06:00:00+00:00,21.1,34,2.7,278,990.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 07:00:00+00:00,23.1,28,4.8,281,989.6,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 08:00:00+00:00,24.0,26,6.0,286,988.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 09:00:00+00:00,24.3,26,6.5,289,987.7,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 10:00:00+00:00,24.0,27,6.5,289,986.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 11:00:00+00:00,23.1,30,5.0,289,986.6,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 12:00:00+00:00,20.8,40,2.2,305,986.3,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 13:00:00+00:00,20.0,43,1.8,354,986.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 14:00:00+00:00,18.8,47,2.7,42,987.6,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 15:00:00+00:00,17.9,51,2.7,86,988.1,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 16:00:00+00:00,17.1,55,3.5,105,988.4,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 17:00:00+00:00,16.3,58,4.4,125,988.4,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 18:00:00+00:00,15.9,61,3.8,115,988.6,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 19:00:00+00:00,14.9,65,3.3,99,988.3,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 20:00:00+00:00,14.1,69,4.2,72,988.1,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 21:00:00+00:00,13.6,70,5.0,64,988.1,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-01 22:00:00+00:00,13.4,69,3.1,80,987.9,0.0,2,"R K Puram, Delhi - DPCC"
2025-12-01 23:00:00+00:00,13.1,69,3.1,90,987.8,0.0,3,"R K Puram, Delhi - DPCC"
2025-12-02 00:00:00+00:00,12.8,74,3.1,87,987.8,0.0,17,"R K Puram, Delhi - DPCC"
2025-12-02 01:00:00+00:00,12.6,72,4.1,119,988.3,0.0,8,"R K Puram, Delhi - DPCC"
2025-12-02 02:00:00+00:00,12.9,71,3.6,131,989.0,0.0,4,"R K Puram, Delhi - DPCC"
2025-12-02 03:00:00+00:00,15.0,61,3.7,129,989.9,0.0,2,"R K Puram, Delhi - DPCC"
2025-12-02 04:00:00+00:00,18.0,51,2.2,132,990.6,0.0,2,"R K Puram, Delhi - DPCC"
2025-12-02 05:00:00+00:00,20.8,43,2.7,160,990.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-02 06:00:00+00:00,22.8,46,4.0,185,990.2,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-02 07:00:00+00:00,24.2,46,3.5,204,989.2,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-02 08:00:00+00:00,24.9,45,3.3,229,988.0,0.0,5,"R K Puram, Delhi - DPCC"
2025-12-02 09:00:00+00:00,25.2,42,4.3,248,987.1,0.0,12,"R K Puram, Delhi - DPCC"
2025-12-02 10:00:00+00:00,25.0,41,6.1,268,986.5,0.0,4,"R K Puram, Delhi - DPCC"
2025-12-02 11:00:00+00:00,24.2,44,7.5,290,986.3,0.0,21,"R K Puram, Delhi - DPCC"
2025-12-02 12:00:00+00:00,21.8,52,6.2,334,986.6,0.0,7,"R K Puram, Delhi - DPCC"
2025-12-02 13:00:00+00:00,20.9,51,6.3,342,987.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-02 14:00:00+00:00,19.8,51,4.8,338,988.1,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-02 15:00:00+00:00,18.6,55,4.5,337,988.7,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-02 16:00:00+00:00,18.0,56,2.7,307,989.2,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-02 17:00:00+00:00,16.7,59,4.5,286,989.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-02 18:00:00+00:00,15.8,65,4.2,288,989.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-02 19:00:00+00:00,14.4,67,4.5,293,989.3,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-02 20:00:00+00:00,13.6,67,5.0,305,989.3,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-02 21:00:00+00:00,12.8,68,4.4,302,989.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-02 22:00:00+00:00,12.1,69,4.0,306,989.4,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-02 23:00:00+00:00,11.3,71,4.2,313,989.3,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-03 00:00:00+00:00,10.8,77,4.5,317,989.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-03 01:00:00+00:00,10.2,79,4.3,312,990.7,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-03 02:00:00+00:00,10.4,78,4.2,295,991.7,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-03 03:00:00+00:00,12.4,69,5.1,280,992.6,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-03 04:00:00+00:00,15.1,59,3.7,293,993.6,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-03 05:00:00+00:00,17.9,49,5.0,305,993.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-03 06:00:00+00:00,20.1,40,7.8,307,993.6,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-03 07:00:00+00:00,21.7,34,8.0,312,992.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-03 08:00:00+00:00,22.5,30,8.9,312,992.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-03 09:00:00+00:00,22.9,29,9.7,309,991.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-03 10:00:00+00:00,22.4,30,10.4,304,991.3,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-03 11:00:00+00:00,21.4,34,9.4,299,991.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-03 12:00:00+00:00,19.5,41,6.2,287,990.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-03 13:00:00+00:00,18.8,45,6.4,295,991.6,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-03 14:00:00+00:00,17.8,49,6.1,293,992.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-03 15:00:00+00:00,16.8,52,6.6,292,992.4,0.0,9,"R K Puram, Delhi - DPCC"
2025-12-03 16:00:00+00:00,15.8,55,6.0,295,992.5,0.0,14,"R K Puram, Delhi - DPCC"
2025-12-03 17:00:00+00:00,14.9,57,5.7,283,992.5,0.0,49,"R K Puram, Delhi - DPCC"
2025-12-03 18:00:00+00:00,13.9,63,5.7,281,992.6,0.0,54,"R K Puram, Delhi - DPCC"
2025-12-03 19:00:00+00:00,12.9,66,6.1,293,992.5,0.0,71,"R K Puram, Delhi - DPCC"
2025-12-03 20:00:00+00:00,12.0,69,5.6,301,992.2,0.0,89,"R K Puram, Delhi - DPCC"
2025-12-03 21:00:00+00:00,11.5,70,5.9,297,992.1,0.0,37,"R K Puram, Delhi - DPCC"
2025-12-03 22:00:00+00:00,11.1,71,6.0,299,992.0,0.0,5,"R K Puram, Delhi - DPCC"
2025-12-03 23:00:00+00:00,10.6,72,5.9,293,991.4,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-04 00:00:00+00:00,10.1,75,6.6,291,991.7,0.0,1,"R K Puram, Delhi - DPCC"
2025-12-04 01:00:00+00:00,9.8,75,7.2,292,992.3,0.0,7,"R K Puram, Delhi - DPCC"
2025-12-04 02:00:00+00:00,9.9,74,7.9,291,992.9,0.0,2,"R K Puram, Delhi - DPCC"
2025-12-04 03:00:00+00:00,11.4,68,9.1,280,993.4,0.0,14,"R K Puram, Delhi - DPCC"
2025-12-04 04:00:00+00:00,13.8,60,6.7,284,994.2,0.0,66,"R K Puram, Delhi - DPCC"
2025-12-04 05:00:00+00:00,16.4,51,7.3,293,994.2,0.0,82,"R K Puram, Delhi - DPCC"
2025-12-04 06:00:00+00:00,19.1,44,9.4,299,993.7,0.0,71,"R K Puram, Delhi - DPCC"
2025-12-04 07:00:00+00:00,20.8,38,9.8,294,993.0,0.0,15,"R K Puram, Delhi - DPCC"
2025-12-04 08:00:00+00:00,21.6,34,10.5,292,992.2,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-04 09:00:00+00:00,21.9,32,10.5,292,991.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-04 10:00:00+00:00,21.5,33,10.4,293,991.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-04 11:00:00+00:00,20.6,36,10.0,296,990.7,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-04 12:00:00+00:00,18.2,44,5.1,288,991.1,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-04 13:00:00+00:00,17.5,47,4.9,278,991.3,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-04 14:00:00+00:00,16.5,51,5.2,272,991.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-04 15:00:00+00:00,15.7,54,5.9,268,992.3,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-04 16:00:00+00:00,14.8,56,5.4,274,992.8,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-04 17:00:00+00:00,13.9,58,5.5,287,992.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-04 18:00:00+00:00,13.4,62,4.0,297,993.1,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-04 19:00:00+00:00,12.3,65,4.6,296,992.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-04 20:00:00+00:00,11.5,67,4.9,287,992.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-04 21:00:00+00:00,10.9,68,4.8,281,992.7,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-04 22:00:00+00:00,10.1,70,4.3,270,992.6,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-04 23:00:00+00:00,9.4,74,4.7,272,992.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 00:00:00+00:00,8.9,80,4.9,274,992.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 01:00:00+00:00,8.6,81,4.5,265,993.3,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 02:00:00+00:00,8.6,80,4.7,263,994.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 03:00:00+00:00,10.5,71,5.2,268,994.8,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 04:00:00+00:00,13.6,59,3.6,273,995.8,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 05:00:00+00:00,16.8,47,3.9,283,996.2,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 06:00:00+00:00,19.2,38,4.9,294,996.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 07:00:00+00:00,20.8,31,5.2,297,995.3,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 08:00:00+00:00,21.5,29,5.4,296,994.4,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 09:00:00+00:00,21.8,31,5.6,299,993.7,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 10:00:00+00:00,21.6,33,6.5,298,993.4,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 11:00:00+00:00,20.8,37,7.5,291,993.1,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 12:00:00+00:00,19.0,44,6.8,282,993.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 13:00:00+00:00,18.1,48,5.2,282,993.1,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 14:00:00+00:00,17.3,51,5.7,281,993.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 15:00:00+00:00,16.1,56,5.6,285,993.7,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 16:00:00+00:00,15.1,60,5.3,282,993.8,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 17:00:00+00:00,14.4,62,5.6,277,993.8,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 18:00:00+00:00,13.5,67,5.8,277,993.8,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 19:00:00+00:00,12.9,66,5.9,284,993.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 20:00:00+00:00,12.3,67,6.4,278,993.3,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 21:00:00+00:00,11.8,68,7.0,270,993.1,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-05 22:00:00+00:00,11.3,69,7.6,278,993.0,0.0,5,"R K Puram, Delhi - DPCC"
2025-12-05 23:00:00+00:00,10.9,70,8.1,291,992.4,0.0,97,"R K Puram, Delhi - DPCC"
2025-12-06 00:00:00+00:00,10.4,75,9.1,297,992.3,0.0,94,"R K Puram, Delhi - DPCC"
2025-12-06 01:00:00+00:00,10.2,76,9.3,297,992.6,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-06 02:00:00+00:00,10.4,74,10.4,290,992.9,0.0,2,"R K Puram, Delhi - DPCC"
2025-12-06 03:00:00+00:00,11.9,68,11.5,284,993.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-06 04:00:00+00:00,14.2,58,9.3,285,994.2,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-06 05:00:00+00:00,16.8,49,9.3,292,994.0,0.0,12,"R K Puram, Delhi - DPCC"
2025-12-06 06:00:00+00:00,19.7,42,10.2,284,993.7,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-06 07:00:00+00:00,21.9,35,10.2,283,992.9,0.0,85,"R K Puram, Delhi - DPCC"
2025-12-06 08:00:00+00:00,23.1,32,11.4,286,992.1,0.0,32,"R K Puram, Delhi - DPCC"
2025-12-06 09:00:00+00:00,23.5,32,11.9,281,991.6,0.0,55,"R K Puram, Delhi - DPCC"
2025-12-06 10:00:00+00:00,23.0,34,12.9,277,991.6,0.0,73,"R K Puram, Delhi - DPCC"
2025-12-06 11:00:00+00:00,22.0,36,10.9,279,991.3,0.0,98,"R K Puram, Delhi - DPCC"
2025-12-06 12:00:00+00:00,20.1,42,9.6,275,991.1,0.0,77,"R K Puram, Delhi - DPCC"
2025-12-06 13:00:00+00:00,19.4,42,10.2,283,991.5,0.0,87,"R K Puram, Delhi - DPCC"
2025-12-06 14:00:00+00:00,18.3,43,9.4,282,992.1,0.0,100,"R K Puram, Delhi - DPCC"
2025-12-06 15:00:00+00:00,17.5,44,8.9,278,992.3,0.0,84,"R K Puram, Delhi - DPCC"
2025-12-06 16:00:00+00:00,16.5,47,8.7,278,992.5,0.0,100,"R K Puram, Delhi - DPCC"
2025-12-06 17:00:00+00:00,15.9,50,8.8,281,992.6,0.0,96,"R K Puram, Delhi - DPCC"
2025-12-06 18:00:00+00:00,15.1,54,8.5,283,992.4,0.0,100,"R K Puram, Delhi - DPCC"
2025-12-06 19:00:00+00:00,14.4,57,8.3,283,992.3,0.0,99,"R K Puram, Delhi - DPCC"
2025-12-06 20:00:00+00:00,13.8,60,7.9,286,992.1,0.0,5,"R K Puram, Delhi - DPCC"
2025-12-06 21:00:00+00:00,13.1,63,8.0,290,991.9,0.0,13,"R K Puram, Delhi - DPCC"
2025-12-06 22:00:00+00:00,12.7,65,9.0,286,992.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-06 23:00:00+00:00,12.3,67,9.4,283,991.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-07 00:00:00+00:00,11.4,73,9.7,281,991.6,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-07 01:00:00+00:00,10.8,76,9.0,280,992.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-07 02:00:00+00:00,10.7,76,9.3,280,992.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-07 03:00:00+00:00,12.1,70,10.4,271,993.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-07 04:00:00+00:00,14.6,61,7.5,280,994.1,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-07 05:00:00+00:00,17.4,52,7.9,283,994.3,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-07 06:00:00+00:00,20.2,44,8.8,285,993.8,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-07 07:00:00+00:00,22.4,39,9.0,290,992.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-07 08:00:00+00:00,23.6,35,9.3,289,991.8,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-07 09:00:00+00:00,24.1,35,9.6,287,990.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-07 10:00:00+00:00,23.7,38,9.9,286,990.4,0.0,32,"R K Puram, Delhi - DPCC"
2025-12-07 11:00:00+00:00,22.7,41,9.7,286,990.3,0.0,77,"R K Puram, Delhi - DPCC"
2025-12-07 12:00:00+00:00,20.8,49,7.0,283,990.3,0.0,87,"R K Puram, Delhi - DPCC"
2025-12-07 13:00:00+00:00,20.2,52,8.1,287,990.7,0.0,72,"R K Puram, Delhi - DPCC"
2025-12-07 14:00:00+00:00,19.3,55,8.6,281,991.3,0.0,48,"R K Puram, Delhi - DPCC"
2025-12-07 15:00:00+00:00,18.2,58,8.2,279,991.8,0.0,97,"R K Puram, Delhi - DPCC"
2025-12-07 16:00:00+00:00,17.4,60,7.6,274,992.0,0.0,36,"R K Puram, Delhi - DPCC"
2025-12-07 17:00:00+00:00,16.6,61,7.4,274,992.0,0.0,56,"R K Puram, Delhi - DPCC"
2025-12-07 18:00:00+00:00,15.9,63,7.9,283,991.8,0.0,95,"R K Puram, Delhi - DPCC"
2025-12-07 19:00:00+00:00,15.1,64,8.0,297,991.5,0.0,100,"R K Puram, Delhi - DPCC"
2025-12-07 20:00:00+00:00,14.9,63,8.5,298,991.1,0.0,100,"R K Puram, Delhi - DPCC"
2025-12-07 21:00:00+00:00,14.6,62,8.4,293,991.0,0.0,99,"R K Puram, Delhi - DPCC"
2025-12-07 22:00:00+00:00,14.2,63,8.5,291,990.7,0.0,2,"R K Puram, Delhi - DPCC"
2025-12-07 23:00:00+00:00,13.7,65,8.7,288,990.5,0.0,2,"R K Puram, Delhi - DPCC"
2025-12-08 00:00:00+00:00,12.8,69,9.4,283,990.7,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 01:00:00+00:00,12.2,72,9.3,286,991.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 02:00:00+00:00,12.1,73,9.8,287,992.2,0.0,1,"R K Puram, Delhi - DPCC"
2025-12-08 03:00:00+00:00,13.4,67,10.8,281,993.1,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 04:00:00+00:00,15.8,59,8.5,282,993.8,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 05:00:00+00:00,18.5,49,8.6,290,994.4,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 06:00:00+00:00,21.5,41,9.0,285,993.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 07:00:00+00:00,23.6,36,9.5,291,993.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 08:00:00+00:00,24.9,32,10.2,293,992.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 09:00:00+00:00,25.2,31,11.7,297,991.2,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 10:00:00+00:00,24.7,32,12.6,298,991.1,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 11:00:00+00:00,23.6,35,11.1,297,991.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 12:00:00+00:00,21.8,42,8.4,286,991.0,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 13:00:00+00:00,20.6,47,9.4,287,991.6,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 14:00:00+00:00,19.5,50,9.0,282,991.7,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 15:00:00+00:00,18.5,51,8.7,276,991.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 16:00:00+00:00,17.7,52,9.7,280,991.7,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 17:00:00+00:00,16.8,53,9.6,286,991.7,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 18:00:00+00:00,15.9,56,9.7,285,991.9,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 19:00:00+00:00,14.9,58,9.5,281,991.5,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 20:00:00+00:00,14.3,60,9.8,278,991.2,0.0,0,"R K Puram, Delhi - DPCC"
2025-12-08 21:00:00+00:00,13.6,63,10.1,276,991.0,0.0,0,"R K Puram, Delhi - DPCC"
